"country","year","age","gender","value"
"MYS",1997,90,"Both",3165
"MYS",1997,91,"Both",2267.5
"MYS",1997,92,"Both",1608.5
"MYS",1997,93,"Both",1126.5
"MYS",1997,94,"Both",793
"MYS",1997,95,"Both",593.5
"MYS",1997,96,"Both",459.5
"MYS",1997,97,"Both",352
"MYS",1997,98,"Both",269
"MYS",1997,99,"Both",205
"MYS",1997,100,"Both",369
"MYS",1998,0,"Both",542243
"MYS",1998,1,"Both",545708
"MYS",1998,2,"Both",543972.5
"MYS",1998,3,"Both",538667.5
"MYS",1998,4,"Both",530791.5
"MYS",1998,5,"Both",520598.5
"MYS",1998,6,"Both",508320.5
"MYS",1998,7,"Both",493981
"MYS",1998,8,"Both",480128
"MYS",1998,9,"Both",473411.5
"MYS",1998,10,"Both",470203
"MYS",1998,11,"Both",465582
"MYS",1998,12,"Both",460205.5
"MYS",1998,13,"Both",453101.5
"MYS",1998,14,"Both",444556.5
"MYS",1998,15,"Both",434169.5
"MYS",1998,16,"Both",423630
"MYS",1998,17,"Both",413089
"MYS",1998,18,"Both",403301
"MYS",1998,19,"Both",395607.5
"MYS",1998,20,"Both",390103.5
"MYS",1998,21,"Both",385719
"MYS",1998,22,"Both",382218
"MYS",1998,23,"Both",379397.5
"MYS",1998,24,"Both",376646.5
"MYS",1998,25,"Both",370572
"MYS",1998,26,"Both",364245.5
"MYS",1998,27,"Both",361287.5
"MYS",1998,28,"Both",357998.5
"MYS",1998,29,"Both",354304
"MYS",1998,30,"Both",351033.5
"MYS",1998,31,"Both",350309
"MYS",1998,32,"Both",351317.5
"MYS",1998,33,"Both",350966.5
"MYS",1998,34,"Both",349158
"MYS",1998,35,"Both",345023
"MYS",1998,36,"Both",338384.5
"MYS",1998,37,"Both",330298.5
"MYS",1998,38,"Both",321098.5
"MYS",1998,39,"Both",311247.5
"MYS",1998,40,"Both",301083.5
"MYS",1998,41,"Both",289550.5
"MYS",1998,42,"Both",276604.5
"MYS",1998,43,"Both",263596
"MYS",1998,44,"Both",251061
"MYS",1998,45,"Both",238917.5
"MYS",1998,46,"Both",227300.5
"MYS",1998,47,"Both",215921
"MYS",1998,48,"Both",198289
"MYS",1998,49,"Both",181081.5
"MYS",1998,50,"Both",169966.5
"MYS",1998,51,"Both",157343.5
"MYS",1998,52,"Both",145212
"MYS",1998,53,"Both",136171
"MYS",1998,54,"Both",129847
"MYS",1998,55,"Both",125806
"MYS",1998,56,"Both",122244
"MYS",1998,57,"Both",119146
"MYS",1998,58,"Both",116948.5
"MYS",1998,59,"Both",116385
"MYS",1998,60,"Both",114553.5
"MYS",1998,61,"Both",107663.5
"MYS",1998,62,"Both",98116
"MYS",1998,63,"Both",89956.5
"MYS",1998,64,"Both",82804.5
"MYS",1998,65,"Both",76298.5
"MYS",1998,66,"Both",72393
"MYS",1998,67,"Both",69785
"MYS",1998,68,"Both",66489.5
"MYS",1998,69,"Both",62862
"MYS",1998,70,"Both",59185
"MYS",1998,71,"Both",54586.5
"MYS",1998,72,"Both",49571.5
"MYS",1998,73,"Both",44923.5
"MYS",1998,74,"Both",40543
"MYS",1998,75,"Both",36540
"MYS",1998,76,"Both",33238.5
"MYS",1998,77,"Both",30330
"MYS",1998,78,"Both",27453.5
"MYS",1998,79,"Both",24656
"MYS",1998,80,"Both",21800
"MYS",1998,81,"Both",18693
"MYS",1998,82,"Both",15658
"MYS",1998,83,"Both",12976.5
"MYS",1998,84,"Both",10601.5
"MYS",1998,85,"Both",8682
"MYS",1998,86,"Both",7284.5
"MYS",1998,87,"Both",6179
"MYS",1998,88,"Both",5176
"MYS",1998,89,"Both",4273
"MYS",1998,90,"Both",3407
"MYS",1998,91,"Both",2538
"MYS",1998,92,"Both",1798
"MYS",1998,93,"Both",1263.5
"MYS",1998,94,"Both",877
"MYS",1998,95,"Both",617
"MYS",1998,96,"Both",459.5
"MYS",1998,97,"Both",355.5
"MYS",1998,98,"Both",274
"MYS",1998,99,"Both",212
"MYS",1998,100,"Both",397
"MYS",1999,0,"Both",537507.5
"MYS",1999,1,"Both",543075
"MYS",1999,2,"Both",546851.5
"MYS",1999,3,"Both",544945.5
"MYS",1999,4,"Both",539497
"MYS",1999,5,"Both",531493.5
"MYS",1999,6,"Both",521180.5
"MYS",1999,7,"Both",508791
"MYS",1999,8,"Both",494353.5
"MYS",1999,9,"Both",480424.5
"MYS",1999,10,"Both",473667
"MYS",1999,11,"Both",470466.5
"MYS",1999,12,"Both",465929
"MYS",1999,13,"Both",460739
"MYS",1999,14,"Both",453948.5
"MYS",1999,15,"Both",445837.5
"MYS",1999,16,"Both",435969
"MYS",1999,17,"Both",425992
"MYS",1999,18,"Both",416003
"MYS",1999,19,"Both",406717.5
"MYS",1999,20,"Both",399444
"MYS",1999,21,"Both",394256.5
"MYS",1999,22,"Both",390080
"MYS",1999,23,"Both",386679.5
"MYS",1999,24,"Both",383863
"MYS",1999,25,"Both",381034.5
"MYS",1999,26,"Both",374820.5
"MYS",1999,27,"Both",368305.5
"MYS",1999,28,"Both",365118.5
"MYS",1999,29,"Both",361577
"MYS",1999,30,"Both",357618.5
"MYS",1999,31,"Both",354077.5
"MYS",1999,32,"Both",353077
"MYS",1999,33,"Both",353811
"MYS",1999,34,"Both",353196
"MYS",1999,35,"Both",351136.5
"MYS",1999,36,"Both",346765.5
"MYS",1999,37,"Both",339908
"MYS",1999,38,"Both",331618
"MYS",1999,39,"Both",322226
"MYS",1999,40,"Both",312196
"MYS",1999,41,"Both",301863.5
"MYS",1999,42,"Both",290174.5
"MYS",1999,43,"Both",277084.5
"MYS",1999,44,"Both",263941
"MYS",1999,45,"Both",251275
"MYS",1999,46,"Both",239005
"MYS",1999,47,"Both",227264.5
"MYS",1999,48,"Both",215765.5
"MYS",1999,49,"Both",198059
"MYS",1999,50,"Both",180805
"MYS",1999,51,"Both",169624
"MYS",1999,52,"Both",156945
"MYS",1999,53,"Both",144759.5
"MYS",1999,54,"Both",135647
"MYS",1999,55,"Both",129233.5
"MYS",1999,56,"Both",125085
"MYS",1999,57,"Both",121407
"MYS",1999,58,"Both",118183
"MYS",1999,59,"Both",115843.5
"MYS",1999,60,"Both",115073
"MYS",1999,61,"Both",113083
"MYS",1999,62,"Both",106113.5
"MYS",1999,63,"Both",96544.5
"MYS",1999,64,"Both",88355.5
"MYS",1999,65,"Both",81170
"MYS",1999,66,"Both",74625
"MYS",1999,67,"Both",70619
"MYS",1999,68,"Both",67859
"MYS",1999,69,"Both",64422
"MYS",1999,70,"Both",60660
"MYS",1999,71,"Both",56859
"MYS",1999,72,"Both",52197
"MYS",1999,73,"Both",47174
"MYS",1999,74,"Both",42539.5
"MYS",1999,75,"Both",38196.5
"MYS",1999,76,"Both",34234
"MYS",1999,77,"Both",30945.5
"MYS",1999,78,"Both",28035.5
"MYS",1999,79,"Both",25169.5
"MYS",1999,80,"Both",22397
"MYS",1999,81,"Both",19601
"MYS",1999,82,"Both",16624
"MYS",1999,83,"Both",13767
"MYS",1999,84,"Both",11277.5
"MYS",1999,85,"Both",9107
"MYS",1999,86,"Both",7371
"MYS",1999,87,"Both",6115
"MYS",1999,88,"Both",5126
"MYS",1999,89,"Both",4243.5
"MYS",1999,90,"Both",3458.5
"MYS",1999,91,"Both",2722
"MYS",1999,92,"Both",2003.5
"MYS",1999,93,"Both",1405
"MYS",1999,94,"Both",979
"MYS",1999,95,"Both",678
"MYS",1999,96,"Both",476
"MYS",1999,97,"Both",356
"MYS",1999,98,"Both",277
"MYS",1999,99,"Both",216
"MYS",1999,100,"Both",417
"MYS",2000,0,"Both",530328.5
"MYS",2000,1,"Both",537865.5
"MYS",2000,2,"Both",544021
"MYS",2000,3,"Both",547349.5
"MYS",2000,4,"Both",545616
"MYS",2000,5,"Both",541009.5
"MYS",2000,6,"Both",533803
"MYS",2000,7,"Both",523881
"MYS",2000,8,"Both",511824
"MYS",2000,9,"Both",498209.5
"MYS",2000,10,"Both",485338
"MYS",2000,11,"Both",479493
"MYS",2000,12,"Both",476271
"MYS",2000,13,"Both",471834.5
"MYS",2000,14,"Both",466703
"MYS",2000,15,"Both",460272
"MYS",2000,16,"Both",452417
"MYS",2000,17,"Both",442615.5
"MYS",2000,18,"Both",432463
"MYS",2000,19,"Both",422191.5
"MYS",2000,20,"Both",412444.5
"MYS",2000,21,"Both",404613.5
"MYS",2000,22,"Both",398931
"MYS",2000,23,"Both",394286
"MYS",2000,24,"Both",390444.5
"MYS",2000,25,"Both",387132
"MYS",2000,26,"Both",383859.5
"MYS",2000,27,"Both",377322
"MYS",2000,28,"Both",370906.5
"MYS",2000,29,"Both",367521
"MYS",2000,30,"Both",363707
"MYS",2000,31,"Both",359531
"MYS",2000,32,"Both",355769.5
"MYS",2000,33,"Both",354517
"MYS",2000,34,"Both",354731
"MYS",2000,35,"Both",353577.5
"MYS",2000,36,"Both",351001
"MYS",2000,37,"Both",346226
"MYS",2000,38,"Both",339191
"MYS",2000,39,"Both",330849.5
"MYS",2000,40,"Both",321400
"MYS",2000,41,"Both",311290.5
"MYS",2000,42,"Both",300944.5
"MYS",2000,43,"Both",289235.5
"MYS",2000,44,"Both",276169
"MYS",2000,45,"Both",263035.5
"MYS",2000,46,"Both",250398
"MYS",2000,47,"Both",238170.5
"MYS",2000,48,"Both",226442.5
"MYS",2000,49,"Both",214898
"MYS",2000,50,"Both",197186.5
"MYS",2000,51,"Both",180481.5
"MYS",2000,52,"Both",169228.5
"MYS",2000,53,"Both",156581.5
"MYS",2000,54,"Both",144584.5
"MYS",2000,55,"Both",135490.5
"MYS",2000,56,"Both",128938
"MYS",2000,57,"Both",124565
"MYS",2000,58,"Both",120601
"MYS",2000,59,"Both",117144
"MYS",2000,60,"Both",114492.5
"MYS",2000,61,"Both",113442.5
"MYS",2000,62,"Both",111068
"MYS",2000,63,"Both",104001
"MYS",2000,64,"Both",94540.5
"MYS",2000,65,"Both",86460.5
"MYS",2000,66,"Both",79244.5
"MYS",2000,67,"Both",72743
"MYS",2000,68,"Both",68637.5
"MYS",2000,69,"Both",65676.5
"MYS",2000,70,"Both",62064
"MYS",2000,71,"Both",58211.5
"MYS",2000,72,"Both",54361
"MYS",2000,73,"Both",49760.5
"MYS",2000,74,"Both",44862
"MYS",2000,75,"Both",40326.5
"MYS",2000,76,"Both",36044
"MYS",2000,77,"Both",32161
"MYS",2000,78,"Both",28927
"MYS",2000,79,"Both",26044.5
"MYS",2000,80,"Both",23203.5
"MYS",2000,81,"Both",20456
"MYS",2000,82,"Both",17710.5
"MYS",2000,83,"Both",14853.5
"MYS",2000,84,"Both",12158
"MYS",2000,85,"Both",9838
"MYS",2000,86,"Both",7845
"MYS",2000,87,"Both",6268.5
"MYS",2000,88,"Both",5129
"MYS",2000,89,"Both",4241
"MYS",2000,90,"Both",3459.5
"MYS",2000,91,"Both",2774.5
"MYS",2000,92,"Both",2149.5
"MYS",2000,93,"Both",1561.5
"MYS",2000,94,"Both",1089
"MYS",2000,95,"Both",742
"MYS",2000,96,"Both",509
"MYS",2000,97,"Both",354
"MYS",2000,98,"Both",264
"MYS",2000,99,"Both",204
"MYS",2000,100,"Both",419.5
"MYS",2001,0,"Both",525521.5
"MYS",2001,1,"Both",530818.5
"MYS",2001,2,"Both",539140
"MYS",2001,3,"Both",544522
"MYS",2001,4,"Both",547609.5
"MYS",2001,5,"Both",547026.5
"MYS",2001,6,"Both",544178.5
"MYS",2001,7,"Both",538270
"MYS",2001,8,"Both",529175.5
"MYS",2001,9,"Both",518361.5
"MYS",2001,10,"Both",506687
"MYS",2001,11,"Both",495802.5
"MYS",2001,12,"Both",490799.5
"MYS",2001,13,"Both",487515
"MYS",2001,14,"Both",482979.5
"MYS",2001,15,"Both",477879
"MYS",2001,16,"Both",471573.5
"MYS",2001,17,"Both",463485
"MYS",2001,18,"Both",453004.5
"MYS",2001,19,"Both",441862
"MYS",2001,20,"Both",430381
"MYS",2001,21,"Both",419244.5
"MYS",2001,22,"Both",410098.5
"MYS",2001,23,"Both",403299.5
"MYS",2001,24,"Both",397693
"MYS",2001,25,"Both",392952.5
"MYS",2001,26,"Both",388815
"MYS",2001,27,"Both",384940.5
"MYS",2001,28,"Both",378388.5
"MYS",2001,29,"Both",372118.5
"MYS",2001,30,"Both",368525
"MYS",2001,31,"Both",364492
"MYS",2001,32,"Both",360153.5
"MYS",2001,33,"Both",356196.5
"MYS",2001,34,"Both",354446
"MYS",2001,35,"Both",353866.5
"MYS",2001,36,"Both",351909
"MYS",2001,37,"Both",348645.5
"MYS",2001,38,"Both",343506
"MYS",2001,39,"Both",336442
"MYS",2001,40,"Both",328180
"MYS",2001,41,"Both",318771
"MYS",2001,42,"Both",308735
"MYS",2001,43,"Both",298509
"MYS",2001,44,"Both",286944
"MYS",2001,45,"Both",274043
"MYS",2001,46,"Both",261078
"MYS",2001,47,"Both",248635.5
"MYS",2001,48,"Both",236584.5
"MYS",2001,49,"Both",224941
"MYS",2001,50,"Both",213413
"MYS",2001,51,"Both",196292
"MYS",2001,52,"Both",180133.5
"MYS",2001,53,"Both",168895
"MYS",2001,54,"Both",156520
"MYS",2001,55,"Both",144800
"MYS",2001,56,"Both",135674
"MYS",2001,57,"Both",128866
"MYS",2001,58,"Both",124099
"MYS",2001,59,"Both",119742.5
"MYS",2001,60,"Both",115885
"MYS",2001,61,"Both",112844.5
"MYS",2001,62,"Both",111288
"MYS",2001,63,"Both",108507
"MYS",2001,64,"Both",101470
"MYS",2001,65,"Both",92257.5
"MYS",2001,66,"Both",84291.5
"MYS",2001,67,"Both",77128
"MYS",2001,68,"Both",70677
"MYS",2001,69,"Both",66423.5
"MYS",2001,70,"Both",63224
"MYS",2001,71,"Both",59475
"MYS",2001,72,"Both",55605.5
"MYS",2001,73,"Both",51827.5
"MYS",2001,74,"Both",47419.5
"MYS",2001,75,"Both",42730
"MYS",2001,76,"Both",38321
"MYS",2001,77,"Both",34140.5
"MYS",2001,78,"Both",30378.5
"MYS",2001,79,"Both",27227.5
"MYS",2001,80,"Both",24386
"MYS",2001,81,"Both",21569.5
"MYS",2001,82,"Both",18834
"MYS",2001,83,"Both",16127.5
"MYS",2001,84,"Both",13374.5
"MYS",2001,85,"Both",10817.5
"MYS",2001,86,"Both",8642.5
"MYS",2001,87,"Both",6800
"MYS",2001,88,"Both",5355.5
"MYS",2001,89,"Both",4315.5
"MYS",2001,90,"Both",3510.5
"MYS",2001,91,"Both",2810.5
"MYS",2001,92,"Both",2208.5
"MYS",2001,93,"Both",1680
"MYS",2001,94,"Both",1209
"MYS",2001,95,"Both",829
"MYS",2001,96,"Both",544.5
"MYS",2001,97,"Both",365
"MYS",2001,98,"Both",249.5
"MYS",2001,99,"Both",181.5
"MYS",2001,100,"Both",404.5
"MYS",2002,0,"Both",525681
"MYS",2002,1,"Both",526710
"MYS",2002,2,"Both",533266
"MYS",2002,3,"Both",540707
"MYS",2002,4,"Both",545063
"MYS",2002,5,"Both",547901.5
"MYS",2002,6,"Both",548452.5
"MYS",2002,7,"Both",547345.5
"MYS",2002,8,"Both",542728
"MYS",2002,9,"Both",534459
"MYS",2002,10,"Both",524891.5
"MYS",2002,11,"Both",515159
"MYS",2002,12,"Both",506256
"MYS",2002,13,"Both",502085.5
"MYS",2002,14,"Both",498732.5
"MYS",2002,15,"Both",494087.5
"MYS",2002,16,"Both",489010.5
"MYS",2002,17,"Both",482822
"MYS",2002,18,"Both",474497
"MYS",2002,19,"Both",463347
"MYS",2002,20,"Both",451223.5
"MYS",2002,21,"Both",438547.5
"MYS",2002,22,"Both",426032.5
"MYS",2002,23,"Both",415581
"MYS",2002,24,"Both",407668.5
"MYS",2002,25,"Both",401102
"MYS",2002,26,"Both",395463.5
"MYS",2002,27,"Both",390497
"MYS",2002,28,"Both",386018.5
"MYS",2002,29,"Both",379449
"MYS",2002,30,"Both",373322
"MYS",2002,31,"Both",369517.5
"MYS",2002,32,"Both",365263.5
"MYS",2002,33,"Both",360761
"MYS",2002,34,"Both",356608.5
"MYS",2002,35,"Both",354360
"MYS",2002,36,"Both",352987.5
"MYS",2002,37,"Both",350226
"MYS",2002,38,"Both",346276
"MYS",2002,39,"Both",340767.5
"MYS",2002,40,"Both",333672
"MYS",2002,41,"Both",325486.5
"MYS",2002,42,"Both",316112.5
"MYS",2002,43,"Both",306146
"MYS",2002,44,"Both",296034
"MYS",2002,45,"Both",284606.5
"MYS",2002,46,"Both",271868
"MYS",2002,47,"Both",259065.5
"MYS",2002,48,"Both",246814
"MYS",2002,49,"Both",234934.5
"MYS",2002,50,"Both",223370.5
"MYS",2002,51,"Both",211859.5
"MYS",2002,52,"Both",195330.5
"MYS",2002,53,"Both",179722
"MYS",2002,54,"Both",168494.5
"MYS",2002,55,"Both",156392.5
"MYS",2002,56,"Both",144948.5
"MYS",2002,57,"Both",135789.5
"MYS",2002,58,"Both",128722.5
"MYS",2002,59,"Both",123557
"MYS",2002,60,"Both",118770
"MYS",2002,61,"Both",114542
"MYS",2002,62,"Both",111106.5
"MYS",2002,63,"Both",109036.5
"MYS",2002,64,"Both",105842.5
"MYS",2002,65,"Both",98836.5
"MYS",2002,66,"Both",89876
"MYS",2002,67,"Both",82027
"MYS",2002,68,"Both",74915.5
"MYS",2002,69,"Both",68513.5
"MYS",2002,70,"Both",64109.5
"MYS",2002,71,"Both",60672.5
"MYS",2002,72,"Both",56800.5
"MYS",2002,73,"Both",52932.5
"MYS",2002,74,"Both",49250.5
"MYS",2002,75,"Both",45057
"MYS",2002,76,"Both",40594
"MYS",2002,77,"Both",36320.5
"MYS",2002,78,"Both",32247
"MYS",2002,79,"Both",28609.5
"MYS",2002,80,"Both",25550
"MYS",2002,81,"Both",22766
"MYS",2002,82,"Both",19996.5
"MYS",2002,83,"Both",17298
"MYS",2002,84,"Both",14656.5
"MYS",2002,85,"Both",12024.5
"MYS",2002,86,"Both",9616.5
"MYS",2002,87,"Both",7588.5
"MYS",2002,88,"Both",5890.5
"MYS",2002,89,"Both",4574.5
"MYS",2002,90,"Both",3628
"MYS",2002,91,"Both",2900.5
"MYS",2002,92,"Both",2275
"MYS",2002,93,"Both",1747.5
"MYS",2002,94,"Both",1304
"MYS",2002,95,"Both",932.5
"MYS",2002,96,"Both",629.5
"MYS",2002,97,"Both",394
"MYS",2002,98,"Both",259.5
"MYS",2002,99,"Both",173
"MYS",2002,100,"Both",379.5
"MYS",2003,0,"Both",523284
"MYS",2003,1,"Both",526691.5
"MYS",2003,2,"Both",529682
"MYS",2003,3,"Both",535941
"MYS",2003,4,"Both",542282
"MYS",2003,5,"Both",545619
"MYS",2003,6,"Both",548208
"MYS",2003,7,"Both",549873
"MYS",2003,8,"Both",550475
"MYS",2003,9,"Both",547124
"MYS",2003,10,"Both",539673
"MYS",2003,11,"Both",531345.5
"MYS",2003,12,"Both",523527
"MYS",2003,13,"Both",516568
"MYS",2003,14,"Both",513198
"MYS",2003,15,"Both",509768.5
"MYS",2003,16,"Both",505007.5
"MYS",2003,17,"Both",499948.5
"MYS",2003,18,"Both",493871.5
"MYS",2003,19,"Both",485315
"MYS",2003,20,"Both",473508.5
"MYS",2003,21,"Both",460430.5
"MYS",2003,22,"Both",446582.5
"MYS",2003,23,"Both",432715.5
"MYS",2003,24,"Both",420980.5
"MYS",2003,25,"Both",411972
"MYS",2003,26,"Both",404458
"MYS",2003,27,"Both",397929.5
"MYS",2003,28,"Both",392145
"MYS",2003,29,"Both",387068.5
"MYS",2003,30,"Both",380483
"MYS",2003,31,"Both",374490.5
"MYS",2003,32,"Both",370475
"MYS",2003,33,"Both",366001.5
"MYS",2003,34,"Both",361336.5
"MYS",2003,35,"Both",356989
"MYS",2003,36,"Both",354246
"MYS",2003,37,"Both",352089
"MYS",2003,38,"Both",348533.5
"MYS",2003,39,"Both",343903.5
"MYS",2003,40,"Both",338032.5
"MYS",2003,41,"Both",330902.5
"MYS",2003,42,"Both",322785
"MYS",2003,43,"Both",313440.5
"MYS",2003,44,"Both",303535
"MYS",2003,45,"Both",293530
"MYS",2003,46,"Both",282234
"MYS",2003,47,"Both",269649
"MYS",2003,48,"Both",257001.5
"MYS",2003,49,"Both",244934.5
"MYS",2003,50,"Both",233220
"MYS",2003,51,"Both",221730
"MYS",2003,52,"Both",210229.5
"MYS",2003,53,"Both",194293.5
"MYS",2003,54,"Both",179219.5
"MYS",2003,55,"Both",168007.5
"MYS",2003,56,"Both",156176
"MYS",2003,57,"Both",145004.5
"MYS",2003,58,"Both",135809
"MYS",2003,59,"Both",128482
"MYS",2003,60,"Both",122880.5
"MYS",2003,61,"Both",117711
"MYS",2003,62,"Both",113107.5
"MYS",2003,63,"Both",109269.5
"MYS",2003,64,"Both",106679
"MYS",2003,65,"Both",103066
"MYS",2003,66,"Both",96089
"MYS",2003,67,"Both",87384
"MYS",2003,68,"Both",79652
"MYS",2003,69,"Both",72592
"MYS",2003,70,"Both",66242
"MYS",2003,71,"Both",61693
"MYS",2003,72,"Both",58030
"MYS",2003,73,"Both",54052.5
"MYS",2003,74,"Both",50209.5
"MYS",2003,75,"Both",46645
"MYS",2003,76,"Both",42682.5
"MYS",2003,77,"Both",38453.5
"MYS",2003,78,"Both",34319
"MYS",2003,79,"Both",30356.5
"MYS",2003,80,"Both",26851
"MYS",2003,81,"Both",23897.5
"MYS",2003,82,"Both",21194
"MYS",2003,83,"Both",18496
"MYS",2003,84,"Both",15863
"MYS",2003,85,"Both",13307
"MYS",2003,86,"Both",10808.5
"MYS",2003,87,"Both",8552
"MYS",2003,88,"Both",6667.5
"MYS",2003,89,"Both",5109
"MYS",2003,90,"Both",3911
"MYS",2003,91,"Both",3052.5
"MYS",2003,92,"Both",2396.5
"MYS",2003,93,"Both",1838.5
"MYS",2003,94,"Both",1376
"MYS",2003,95,"Both",1005.5
"MYS",2003,96,"Both",718.5
"MYS",2003,97,"Both",479
"MYS",2003,98,"Both",281
"MYS",2003,99,"Both",180
"MYS",2003,100,"Both",357.5
"MYS",2004,0,"Both",521154.5
"MYS",2004,1,"Both",523806.5
"MYS",2004,2,"Both",529359.5
"MYS",2004,3,"Both",532879.5
"MYS",2004,4,"Both",538641
"MYS",2004,5,"Both",543880.5
"MYS",2004,6,"Both",546194.5
"MYS",2004,7,"Both",548509.5
"MYS",2004,8,"Both",551261
"MYS",2004,9,"Both",553559.5
"MYS",2004,10,"Both",551479
"MYS",2004,11,"Both",544847
"MYS",2004,12,"Both",537738.5
"MYS",2004,13,"Both",531809.5
"MYS",2004,14,"Both",526774
"MYS",2004,15,"Both",524209.5
"MYS",2004,16,"Both",520696
"MYS",2004,17,"Both",515813.5
"MYS",2004,18,"Both",510765.5
"MYS",2004,19,"Both",504804
"MYS",2004,20,"Both",496031
"MYS",2004,21,"Both",483589
"MYS",2004,22,"Both",469573.5
"MYS",2004,23,"Both",454570.5
"MYS",2004,24,"Both",439366
"MYS",2004,25,"Both",426353.5
"MYS",2004,26,"Both",416254
"MYS",2004,27,"Both",407793.5
"MYS",2004,28,"Both",400379
"MYS",2004,29,"Both",393775
"MYS",2004,30,"Both",388099.5
"MYS",2004,31,"Both",381487.5
"MYS",2004,32,"Both",375631
"MYS",2004,33,"Both",371405
"MYS",2004,34,"Both",366711
"MYS",2004,35,"Both",361883.5
"MYS",2004,36,"Both",357343
"MYS",2004,37,"Both",354111
"MYS",2004,38,"Both",351174
"MYS",2004,39,"Both",346826
"MYS",2004,40,"Both",341517
"MYS",2004,41,"Both",335276
"MYS",2004,42,"Both",328103
"MYS",2004,43,"Both",320046.5
"MYS",2004,44,"Both",310724
"MYS",2004,45,"Both",300873.5
"MYS",2004,46,"Both",290968
"MYS",2004,47,"Both",279795.5
"MYS",2004,48,"Both",267357
"MYS",2004,49,"Both",254860.5
"MYS",2004,50,"Both",242971.5
"MYS",2004,51,"Both",231415.5
"MYS",2004,52,"Both",219995
"MYS",2004,53,"Both",208504.5
"MYS",2004,54,"Both",193146
"MYS",2004,55,"Both",178618.5
"MYS",2004,56,"Both",167421.5
"MYS",2004,57,"Both",155856.5
"MYS",2004,58,"Both",144959.5
"MYS",2004,59,"Both",135728
"MYS",2004,60,"Both",128091.5
"MYS",2004,61,"Both",122104
"MYS",2004,62,"Both",116546
"MYS",2004,63,"Both",111559
"MYS",2004,64,"Both",107313
"MYS",2004,65,"Both",104192
"MYS",2004,66,"Both",100152.5
"MYS",2004,67,"Both",93204.5
"MYS",2004,68,"Both",84756
"MYS",2004,69,"Both",77140.5
"MYS",2004,70,"Both",70135
"MYS",2004,71,"Both",63846.5
"MYS",2004,72,"Both",59162.5
"MYS",2004,73,"Both",55290.5
"MYS",2004,74,"Both",51229
"MYS",2004,75,"Both",47432
"MYS",2004,76,"Both",44001.5
"MYS",2004,77,"Both",40279
"MYS",2004,78,"Both",36287.5
"MYS",2004,79,"Both",32298
"MYS",2004,80,"Both",28453
"MYS",2004,81,"Both",25095.5
"MYS",2004,82,"Both",22270.5
"MYS",2004,83,"Both",19674
"MYS",2004,84,"Both",17077.5
"MYS",2004,85,"Both",14533
"MYS",2004,86,"Both",12079
"MYS",2004,87,"Both",9720.5
"MYS",2004,88,"Both",7617
"MYS",2004,89,"Both",5869
"MYS",2004,90,"Both",4441
"MYS",2004,91,"Both",3354
"MYS",2004,92,"Both",2576.5
"MYS",2004,93,"Both",1986.5
"MYS",2004,94,"Both",1487.5
"MYS",2004,95,"Both",1080.5
"MYS",2004,96,"Both",769
"MYS",2004,97,"Both",556
"MYS",2004,98,"Both",366
"MYS",2004,99,"Both",195.5
"MYS",2004,100,"Both",348.5
"MYS",2005,0,"Both",520820
"MYS",2005,1,"Both",521423.5
"MYS",2005,2,"Both",525890.5
"MYS",2005,3,"Both",532222.5
"MYS",2005,4,"Both",536054.5
"MYS",2005,5,"Both",541300
"MYS",2005,6,"Both",545448
"MYS",2005,7,"Both",546745
"MYS",2005,8,"Both",548807.5
"MYS",2005,9,"Both",552645
"MYS",2005,10,"Both",556618.5
"MYS",2005,11,"Both",555782
"MYS",2005,12,"Both",549952
"MYS",2005,13,"Both",544050.5
"MYS",2005,14,"Both",539977
"MYS",2005,15,"Both",536823.5
"MYS",2005,16,"Both",535016
"MYS",2005,17,"Both",531415
"MYS",2005,18,"Both",526407
"MYS",2005,19,"Both",521378.5
"MYS",2005,20,"Both",515536.5
"MYS",2005,21,"Both",506553.5
"MYS",2005,22,"Both",493488
"MYS",2005,23,"Both",478551
"MYS",2005,24,"Both",462412
"MYS",2005,25,"Both",445888
"MYS",2005,26,"Both",431620.5
"MYS",2005,27,"Both",420444.5
"MYS",2005,28,"Both",411052
"MYS",2005,29,"Both",402760.5
"MYS",2005,30,"Both",395351
"MYS",2005,31,"Both",389085.5
"MYS",2005,32,"Both",382456.5
"MYS",2005,33,"Both",376724
"MYS",2005,34,"Both",372287
"MYS",2005,35,"Both",367377
"MYS",2005,36,"Both",362388
"MYS",2005,37,"Both",357653
"MYS",2005,38,"Both",353930
"MYS",2005,39,"Both",350222
"MYS",2005,40,"Both",345091
"MYS",2005,41,"Both",339110.5
"MYS",2005,42,"Both",332504
"MYS",2005,43,"Both",325284.5
"MYS",2005,44,"Both",317280.5
"MYS",2005,45,"Both",307972.5
"MYS",2005,46,"Both",298169.5
"MYS",2005,47,"Both",288354
"MYS",2005,48,"Both",277297.5
"MYS",2005,49,"Both",264998.5
"MYS",2005,50,"Both",252643.5
"MYS",2005,51,"Both",240925
"MYS",2005,52,"Both",229520.5
"MYS",2005,53,"Both",218163.5
"MYS",2005,54,"Both",206677.5
"MYS",2005,55,"Both",191904.5
"MYS",2005,56,"Both",177903
"MYS",2005,57,"Both",166722
"MYS",2005,58,"Both",155427.5
"MYS",2005,59,"Both",144793
"MYS",2005,60,"Both",135488.5
"MYS",2005,61,"Both",127596.5
